,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
18,-1216.0,-518.4,-336.40000000000003,-240.10000000000002,-437.76,-240.10000000000002,-202.5,-176.4,-304,-152.1,-129.6,-129.6,-384.40000000000003,-280.90000000000003,-230.4,-419.71000000000004,-211.60000000000002,-291.6,-160,0,0.0,0.0,0.0,0,0.0,0.0,-280.90000000000003,-324.90000000000003,-384.40000000000003,0.0,0.0,0.0,-878.5600000000002,0.0,-372.1,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,-640.0,-984.96,-336.40000000000003,-240.10000000000002,-230.4,-240.10000000000002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-220.9,0.0,0.0,0,0,0.0,-348.1,0.0,0,0.0,0.0,-533.71,-324.90000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,-640.0,-518.4,-336.40000000000003,-240.10000000000002,-230.4,0.0,-202.5,0.0,0,0.0,-129.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,-640.0,-518.4,-336.40000000000003,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-280.90000000000003,0.0,0.0,0.0,-291.6,-160,0,0.0,-348.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-435.6,-409.6,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,-640.0,-518.4,-336.40000000000003,-650.671,-437.76,-240.10000000000002,-202.5,-176.4,-160,-152.1,-129.6,-129.6,-384.40000000000003,-280.90000000000003,-230.4,-220.9,0.0,0.0,0,0,-302.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-435.6,-778.24,-878.5600000000002,0.0,0.0,0.0
29,-640.0,-1404.864,-336.40000000000003,-240.10000000000002,-230.4,-240.10000000000002,-202.5,-176.4,0,-152.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-360,0.0,0.0,0.0,0.0,-384.40000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,-640.0,-518.4,-336.40000000000003,-240.10000000000002,-230.4,-240.10000000000002,0.0,0.0,0,0.0,0.0,-129.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-348.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-409.6,0.0,0.0,-372.1,0.0
31,-640.0,-518.4,-336.40000000000003,-240.10000000000002,-230.4,-240.10000000000002,-202.5,-176.4,-160,-152.1,-129.6,-129.6,-384.40000000000003,-280.90000000000003,0.0,0.0,0.0,-291.6,0,0,-302.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-324.90000000000003,0.0,0.0,0.0,-336.40000000000003,0.0,0.0
32,-1734.4,-518.4,-336.40000000000003,-240.10000000000002,-230.4,-240.10000000000002,-202.5,-176.4,-160,-288.99,-129.6,-129.6,-384.40000000000003,-280.90000000000003,-230.4,-220.9,-211.60000000000002,-554.04,0,-475,0.0,0.0,-348.1,-684,-302.5,0.0,0.0,0.0,0.0,-617.3100000000001,-827.6400000000001,0.0,0.0,-336.40000000000003,0.0,0.0
33,-640.0,-984.96,-336.40000000000003,-240.10000000000002,-230.4,-240.10000000000002,-202.5,-176.4,0,0.0,-129.6,0.0,0.0,-280.90000000000003,0.0,0.0,-211.60000000000002,-291.6,-160,0,0.0,-348.1,0.0,-360,-302.5,0.0,0.0,0.0,0.0,0.0,-435.6,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,-640.0,-518.4,-336.40000000000003,-240.10000000000002,-230.4,-240.10000000000002,-202.5,-176.4,-160,-152.1,-129.6,-246.24,-384.40000000000003,-280.90000000000003,-230.4,0.0,0.0,0.0,0,-475,0.0,0.0,0.0,0,0.0,0.0,0.0,-324.90000000000003,-384.40000000000003,0.0,0.0,-409.6,-462.40000000000003,0.0,0.0,-574.75
36,-640.0,-518.4,-639.1600000000001,-240.10000000000002,0.0,0.0,-202.5,-176.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-360,0.0,-372.1,0.0,-324.90000000000003,0.0,-324.90000000000003,0.0,0.0,0.0,0.0,0.0,0.0
37,-1216.0,-518.4,-336.40000000000003,-240.10000000000002,-230.4,-240.10000000000002,-202.5,-176.4,-160,-152.1,-129.6,0.0,-384.40000000000003,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-302.5,0.0,0.0,-324.90000000000003,-730.3600000000001,-324.90000000000003,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,-640.0,-518.4,-336.40000000000003,-240.10000000000002,0.0,0.0,0.0,-176.4,0,0.0,0.0,-129.6,0.0,0.0,0.0,0.0,0.0,0.0,-160,-250,0.0,0.0,-348.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-778.24,0.0,-336.40000000000003,0.0,0.0
41,-1734.4,-518.4,-336.40000000000003,-240.10000000000002,-230.4,-240.10000000000002,-202.5,-335.15999999999997,-160,-152.1,-129.6,-246.24,-384.40000000000003,-280.90000000000003,-437.76,-220.9,-402.0400000000001,-291.6,-160,-475,-302.5,-348.1,-348.1,-684,-302.5,-706.99,-280.90000000000003,-324.90000000000003,-384.40000000000003,-324.90000000000003,-435.6,-409.6,-462.40000000000003,-336.40000000000003,-372.1,0.0
42,-640.0,-518.4,-639.1600000000001,-240.10000000000002,-230.4,-240.10000000000002,-384.75,-478.044,-160,-152.1,-129.6,-246.24,-384.40000000000003,-280.90000000000003,-437.76,-220.9,-402.0400000000001,-291.6,-160,-250,-302.5,-348.1,-348.1,-360,-574.75,0.0,0.0,-880.479,-384.40000000000003,0.0,0.0,0.0,0.0,-336.40000000000003,0.0,0.0
43,-640.0,-518.4,-336.40000000000003,-240.10000000000002,-230.4,0.0,0.0,0.0,-160,0.0,0.0,0.0,-384.40000000000003,0.0,-230.4,-220.9,0.0,0.0,0,0,-302.5,0.0,0.0,0,0.0,-372.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-372.1,0.0
44,-640.0,-518.4,-336.40000000000003,-456.19000000000005,-230.4,0.0,0.0,-176.4,0,0.0,0.0,0.0,0.0,0.0,0.0,-220.9,0.0,0.0,0,0,0.0,-348.1,-348.1,0,-302.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,-640.0,-518.4,-336.40000000000003,-240.10000000000002,-230.4,-240.10000000000002,-202.5,-176.4,-160,-288.99,-129.6,-129.6,0.0,0.0,-230.4,0.0,0.0,0.0,-160,-250,-302.5,0.0,-348.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-878.5600000000002,0.0,-372.1,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-348.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,-1216.0,-984.96,-639.1600000000001,-240.10000000000002,-230.4,-240.10000000000002,-384.75,-176.4,-160,-152.1,-129.6,-129.6,0.0,0.0,-437.76,0.0,0.0,0.0,0,0,0.0,-348.1,0.0,-360,-302.5,0.0,0.0,-324.90000000000003,-384.40000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,-640.0,-518.4,-336.40000000000003,-240.10000000000002,-230.4,-240.10000000000002,-384.75,-335.15999999999997,-160,-152.1,-129.6,-246.24,-384.40000000000003,-280.90000000000003,-230.4,0.0,0.0,-291.6,-160,-250,-302.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-372.1,-574.75
51,-640.0,-518.4,-336.40000000000003,-456.19000000000005,-230.4,-240.10000000000002,-202.5,-176.4,-160,-152.1,-129.6,-129.6,0.0,0.0,0.0,-220.9,-402.0400000000001,0.0,0,0,-302.5,0.0,0.0,0,0.0,-372.1,0.0,-324.90000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,-640.0,-518.4,-639.1600000000001,-240.10000000000002,-230.4,-456.19000000000005,-202.5,-176.4,-304,-412.19100000000003,-246.24,-129.6,-384.40000000000003,-280.90000000000003,-230.4,-220.9,-211.60000000000002,-291.6,0,0,0.0,0.0,-661.3900000000001,0,-574.75,-372.1,0.0,-324.90000000000003,-384.40000000000003,0.0,0.0,0.0,-878.5600000000002,-336.40000000000003,0.0,-302.5
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-409.6,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
